Time, sec      Calc_Charge, C   Calc_Current, A  Calc_Energy, J   Real_Charge, C   Real_Current, A  Real_Energy, J   Abs_Energy_diff, J   Rel_Energy_diff, -   
7.380000e+01   -2.838889e-02    9.994337e-01     4.998368e-01     -2.742392e-02    9.996239e-01     5.000000e-01     1.631534e-04         1.631801e-04         
7.400000e+01   1.707312e-01     9.851516e-01     4.998364e-01     1.717173e-01     9.851463e-01     5.000000e-01     1.635955e-04         1.636223e-04         
7.420000e+01   3.630447e-01     9.315957e-01     4.998360e-01     3.640128e-01     9.313940e-01     5.000000e-01     1.640376e-04         1.640645e-04         
7.440000e+01   5.408850e-01     8.409010e-01     4.998355e-01     5.417962e-01     8.405099e-01     5.000000e-01     1.644797e-04         1.645067e-04         
7.460000e+01   6.971624e-01     7.166832e-01     4.998351e-01     6.979799e-01     7.161174e-01     5.000000e-01     1.649218e-04         1.649490e-04         
7.480000e+01   8.256467e-01     5.638944e-01     4.998346e-01     8.263373e-01     5.631755e-01     5.000000e-01     1.653638e-04         1.653912e-04         
7.500000e+01   9.212158e-01     3.886256e-01     4.998342e-01     9.217513e-01     3.877816e-01     5.000000e-01     1.658059e-04         1.658334e-04         
7.520000e+01   9.800598e-01     1.978641e-01     4.998338e-01     9.804179e-01     1.969281e-01     5.000000e-01     1.662480e-04         1.662756e-04         
7.540000e+01   9.998330e-01     -7.851738e-04    4.998333e-01     9.999984e-01     -1.776313e-03    5.000000e-01     1.666901e-04         1.667178e-04         
7.560000e+01   9.797470e-01     -1.994030e-01    4.998329e-01     9.797121e-01     -2.004099e-01    5.000000e-01     1.671321e-04         1.671601e-04         
7.580000e+01   9.206026e-01     -3.900713e-01    4.998324e-01     9.203678e-01     -3.910538e-01    5.000000e-01     1.675742e-04         1.676023e-04         
7.600000e+01   8.247578e-01     -5.651889e-01    4.998320e-01     8.243313e-01     -5.661076e-01    5.000000e-01     1.680163e-04         1.680445e-04         
7.620000e+01   6.960334e-01     -7.177747e-01    4.998315e-01     6.954314e-01     -7.185925e-01    5.000000e-01     1.684584e-04         1.684867e-04         
7.640000e+01   5.395612e-01     -8.417457e-01    4.998311e-01     5.388067e-01     -8.424294e-01    5.000000e-01     1.689004e-04         1.689290e-04         
7.660000e+01   3.615792e-01     -9.321598e-01    4.998307e-01     3.607016e-01     -9.326813e-01    5.000000e-01     1.693425e-04         1.693712e-04         
7.680000e+01   1.691826e-01     -9.854124e-01    4.998302e-01     1.682164e-01     -9.857501e-01    5.000000e-01     1.697846e-04         1.698134e-04         
7.700000e+01   -2.995836e-02    -9.993808e-01    4.998298e-01     -3.097503e-02    -9.995202e-01    5.000000e-01     1.702266e-04         1.702556e-04         
7.720000e+01   -2.279049e-01    -9.735081e-01    4.998293e-01     -2.289316e-01    -9.734425e-01    5.000000e-01     1.706687e-04         1.706979e-04         
7.740000e+01   -4.167656e-01    -9.088258e-01    4.998289e-01     -4.177614e-01    -9.085568e-01    5.000000e-01     1.711108e-04         1.711401e-04         
7.760000e+01   -5.890114e-01    -8.079124e-01    4.998284e-01     -5.899363e-01    -8.074498e-01    5.000000e-01     1.715529e-04         1.715823e-04         
7.780000e+01   -7.377757e-01    -6.747911e-01    4.998280e-01     -7.385924e-01    -6.741523e-01    5.000000e-01     1.719949e-04         1.720245e-04         
7.800000e+01   -8.571279e-01    -5.147688e-01    4.998276e-01     -8.578031e-01    -5.139785e-01    5.000000e-01     1.724370e-04         1.724667e-04         
7.820000e+01   -9.423099e-01    -3.342250e-01    4.998271e-01     -9.428159e-01    -3.333139e-01    5.000000e-01     1.728791e-04         1.729090e-04         
7.840000e+01   -9.899259e-01    -1.403572e-01    4.998267e-01     -9.902416e-01    -1.393612e-01    5.000000e-01     1.733211e-04         1.733512e-04         
7.860000e+01   -9.980776e-01    5.910583e-02     4.998262e-01     -9.981895e-01    6.014734e-02     5.000000e-01     1.737632e-04         1.737934e-04         
7.880000e+01   -9.664403e-01    2.562124e-01     4.998258e-01     -9.663427e-01    2.572580e-01     5.000000e-01     1.742053e-04         1.742356e-04         
7.900000e+01   -8.962750e-01    4.431047e-01     4.998254e-01     -8.959709e-01    4.441127e-01     5.000000e-01     1.746473e-04         1.746779e-04         
7.920000e+01   -7.903791e-01    6.123321e-01     4.998249e-01     -7.898796e-01    6.132619e-01     5.000000e-01     1.750894e-04         1.751201e-04         
7.940000e+01   -6.529743e-01    7.571483e-01     4.998245e-01     -6.522983e-01    7.579624e-01     5.000000e-01     1.755315e-04         1.755623e-04         
7.960000e+01   -4.895382e-01    8.717800e-01     4.998240e-01     -4.887119e-01    8.724453e-01     5.000000e-01     1.759735e-04         1.760045e-04         
7.980000e+01   -3.065864e-01    9.516575e-01     4.998236e-01     -3.056420e-01    9.521465e-01     5.000000e-01     1.764156e-04         1.764467e-04         
8.000000e+01   -1.114125e-01    9.935963e-01     4.998231e-01     -1.103872e-01    9.938887e-01     5.000000e-01     1.768577e-04         1.768890e-04         
8.020000e+01   8.820276e-02     9.959245e-01     4.998227e-01     8.926835e-02     9.960076e-01     5.000000e-01     1.772997e-04         1.773312e-04         
8.040000e+01   2.843016e-01     9.585495e-01     4.998223e-01     2.853651e-01     9.584189e-01     5.000000e-01     1.777418e-04         1.777734e-04         
8.060000e+01   4.690663e-01     8.829611e-01     4.998218e-01     4.700852e-01     8.826210e-01     5.000000e-01     1.781839e-04         1.782156e-04         
8.080000e+01   6.351312e-01     7.721729e-01     4.998214e-01     6.360645e-01     7.716359e-01     5.000000e-01     1.786259e-04         1.786579e-04         
8.100000e+01   7.758760e-01     6.306016e-01     4.998209e-01     7.766860e-01     6.298880e-01     5.000000e-01     1.790680e-04         1.791001e-04         
8.120000e+01   8.856897e-01     4.638909e-01     4.998205e-01     8.863434e-01     4.630285e-01     5.000000e-01     1.795101e-04         1.795423e-04         
8.140000e+01   9.601946e-01     2.786870e-01     4.998200e-01     9.606651e-01     2.777095e-01     5.000000e-01     1.799521e-04         1.799845e-04         
8.160000e+01   9.964205e-01     8.237314e-02     4.998196e-01     9.966881e-01     8.131910e-02     5.000000e-01     1.803942e-04         1.804267e-04         
8.180000e+01   9.929233e-01     -1.172244e-01    4.998192e-01     9.929763e-01     -1.183132e-01    5.000000e-01     1.808363e-04         1.808690e-04         
8.200000e+01   9.498425e-01     -3.121485e-01    4.998187e-01     9.496777e-01     -3.132288e-01    5.000000e-01     1.812783e-04         1.813112e-04         
8.220000e+01   8.688955e-01     -4.946284e-01    4.998183e-01     8.685184e-01     -4.956569e-01    5.000000e-01     1.817204e-04         1.817534e-04         
8.240000e+01   7.533093e-01     -6.573893e-01    4.998178e-01     7.527341e-01     -6.583247e-01    5.000000e-01     1.821624e-04         1.821956e-04         
8.260000e+01   6.076920e-01     -7.939428e-01    4.998174e-01     6.069406e-01     -7.947472e-01    5.000000e-01     1.826045e-04         1.826379e-04         
8.280000e+01   4.378487e-01     -8.988450e-01    4.998170e-01     4.369502e-01     -8.994857e-01    5.000000e-01     1.830466e-04         1.830801e-04         
8.300000e+01   2.505504e-01     -9.679140e-01    4.998165e-01     2.495401e-01     -9.683645e-01    5.000000e-01     1.834886e-04         1.835223e-04         
8.320000e+01   5.326382e-02     -9.983963e-01    4.998161e-01     5.218161e-02     -9.986376e-01    5.000000e-01     1.839307e-04         1.839645e-04         
8.340000e+01   -1.461460e-01    -9.890766e-01    4.998156e-01     -1.472572e-01    -9.890982e-01    5.000000e-01     1.843727e-04         1.844067e-04         
8.360000e+01   -3.397294e-01    -9.403267e-01    4.998152e-01     -3.408254e-01    -9.401266e-01    5.000000e-01     1.848148e-04         1.848490e-04         
8.380000e+01   -5.197690e-01    -8.540900e-01    4.998147e-01     -5.208059e-01    -8.536751e-01    5.000000e-01     1.852569e-04         1.852912e-04         
8.400000e+01   -6.790875e-01    -7.338043e-01    4.998143e-01     -6.800235e-01    -7.331903e-01    5.000000e-01     1.856989e-04         1.857334e-04         
8.420000e+01   -8.113335e-01    -5.842651e-01    4.998139e-01     -8.121307e-01    -5.834755e-01    5.000000e-01     1.861410e-04         1.861756e-04         
8.440000e+01   -9.112349e-01    -4.114339e-01    4.998134e-01     -9.118609e-01    -4.104994e-01    5.000000e-01     1.865830e-04         1.866179e-04         
8.460000e+01   -9.748091e-01    -2.222006e-01    4.998130e-01     -9.752380e-01    -2.211579e-01    5.000000e-01     1.870251e-04         1.870601e-04         
8.480000e+01   -9.995218e-01    -2.410934e-02    4.998125e-01     -9.997355e-01    -2.299962e-02    5.000000e-01     1.874672e-04         1.875023e-04         
8.500000e+01   -9.843877e-01    1.749429e-01     4.998121e-01     -9.843766e-01    1.760756e-01     5.000000e-01     1.879092e-04         1.879445e-04         
8.520000e+01   -9.300103e-01    3.670207e-01     4.998116e-01     -9.297738e-01    3.681313e-01     5.000000e-01     1.883513e-04         1.883867e-04         
8.540000e+01   -8.385573e-01    5.444668e-01     4.998112e-01     -8.381039e-01    5.455107e-01     5.000000e-01     1.887933e-04         1.888290e-04         
8.560000e+01   -7.136746e-01    7.002072e-01     4.998108e-01     -7.130213e-01    7.011423e-01     5.000000e-01     1.892354e-04         1.892712e-04         
8.580000e+01   -5.603409e-01    8.280331e-01     4.998103e-01     -5.595129e-01    8.288216e-01     5.000000e-01     1.896774e-04         1.897134e-04         
8.600000e+01   -3.846689e-01    9.228487e-01     4.998099e-01     -3.836984e-01    9.234584e-01     5.000000e-01     1.901195e-04         1.901556e-04         
8.620000e+01   -1.936619e-01    9.808741e-01     4.998094e-01     -1.925872e-01    9.812799e-01     5.000000e-01     1.905615e-04         1.905979e-04         
8.640000e+01   5.065451e-03     9.997961e-01     4.998090e-01     6.201987e-03     9.999808e-01     5.000000e-01     1.910036e-04         1.910401e-04         
8.660000e+01   2.035906e-01     9.788605e-01     4.998086e-01     2.047439e-01     9.788156e-01     5.000000e-01     1.914456e-04         1.914823e-04         
8.680000e+01   3.939994e-01     9.189019e-01     4.998081e-01     3.951233e-01     9.186281e-01     5.000000e-01     1.918877e-04         1.919245e-04         
8.700000e+01   5.687008e-01     8.223106e-01     4.998077e-01     5.697503e-01     8.218178e-01     5.000000e-01     1.923298e-04         1.923667e-04         
8.720000e+01   7.207304e-01     6.929373e-01     4.998072e-01     7.216633e-01     6.922443e-01     5.000000e-01     1.927718e-04         1.928090e-04         
8.740000e+01   8.440274e-01     5.359396e-01     4.998068e-01     8.448057e-01     5.350731e-01     5.000000e-01     1.932139e-04         1.932512e-04         
8.760000e+01   9.336765e-01     3.575765e-01     4.998063e-01     9.342685e-01     3.565703e-01     5.000000e-01     1.936559e-04         1.936934e-04         
8.780000e+01   9.861037e-01     1.649584e-01     4.998059e-01     9.864849e-01     1.638521e-01     5.000000e-01     1.940980e-04         1.941356e-04         
8.800000e+01   9.992191e-01     -3.423573e-02    4.998055e-01     9.993733e-01     -3.539830e-02    5.000000e-01     1.945400e-04         1.945779e-04         
8.820000e+01   9.724998e-01     -2.320648e-01    4.998050e-01     9.724198e-01     -2.332375e-01    5.000000e-01     1.949821e-04         1.950201e-04         
8.840000e+01   9.070111e-01     -4.206423e-01    4.998046e-01     9.066990e-01     -4.217783e-01    5.000000e-01     1.954241e-04         1.954623e-04         
8.860000e+01   8.053638e-01     -5.924504e-01    4.998041e-01     8.048310e-01     -5.935041e-01    5.000000e-01     1.958662e-04         1.959045e-04         
8.880000e+01   6.716101e-01     -7.406398e-01    4.998037e-01     6.708769e-01     -7.415687e-01    5.000000e-01     1.963082e-04         1.963468e-04         
8.900000e+01   5.110822e-01     -8.593029e-01    4.998032e-01     5.101770e-01     -8.600694e-01    5.000000e-01     1.967503e-04         1.967890e-04         
8.920000e+01   3.301798e-01     -9.437091e-01    4.998028e-01     3.291381e-01     -9.442818e-01    5.000000e-01     1.971923e-04         1.972312e-04         
8.940000e+01   1.361146e-01     -9.904936e-01    4.998024e-01     1.349774e-01     -9.908487e-01    5.000000e-01     1.976344e-04         1.976734e-04         
8.960000e+01   -6.337664e-02    -9.977912e-01    4.998019e-01     -6.456443e-02    -9.979135e-01    5.000000e-01     1.980764e-04         1.981156e-04         
8.980000e+01   -2.603412e-01    -9.653111e-01    4.998015e-01     -2.615323e-01    -9.651947e-01    5.000000e-01     1.985184e-04         1.985579e-04         
9.000000e+01   -4.469268e-01    -8.943481e-01    4.998010e-01     -4.480736e-01    -8.939967e-01    5.000000e-01     1.989605e-04         1.990001e-04         
9.020000e+01   -6.156953e-01    -7.877313e-01    4.998006e-01     -6.167517e-01    -7.871578e-01    5.000000e-01     1.994025e-04         1.994423e-04         
9.040000e+01   -7.599183e-01    -6.497110e-01    4.998002e-01     -7.608418e-01    -6.489374e-01    5.000000e-01     1.998446e-04         1.998845e-04         
9.060000e+01   -8.738466e-01    -4.857897e-01    4.997997e-01     -8.745996e-01    -4.848459e-01    5.000000e-01     2.002866e-04         2.003268e-04         
9.080000e+01   -9.529381e-01    -3.025021e-01    4.997993e-01     -9.534898e-01    -3.014251e-01    5.000000e-01     2.007287e-04         2.007690e-04         
9.100000e+01   -9.940400e-01    -1.071552e-01    4.997988e-01     -9.943675e-01    -1.059875e-01    5.000000e-01     2.011707e-04         2.012112e-04         
9.120000e+01   -9.955136e-01    9.246338e-02     4.997984e-01     -9.956028e-01    9.367550e-02     5.000000e-01     2.016128e-04         2.016534e-04         
9.140000e+01   -9.573003e-01    2.883956e-01     4.997979e-01     -9.571466e-01    2.896040e-01     5.000000e-01     2.020548e-04         2.020956e-04         
9.160000e+01   -8.809235e-01    4.728306e-01     4.997975e-01     -8.805319e-01    4.739868e-01     5.000000e-01     2.024969e-04         2.025379e-04         
9.180000e+01   -7.694281e-01    6.384157e-01     4.997971e-01     -7.688133e-01    6.394733e-01     5.000000e-01     2.029389e-04         2.029801e-04         
9.200000e+01   -6.272589e-01    7.785496e-01     4.997966e-01     -6.264444e-01    7.794661e-01     5.000000e-01     2.033809e-04         2.034223e-04         
9.220000e+01   -4.600837e-01    8.876460e-01     4.997962e-01     -4.591013e-01    8.883839e-01     5.000000e-01     2.038230e-04         2.038645e-04         
9.240000e+01   -2.745670e-01    9.613555e-01     4.997957e-01     -2.734552e-01    9.618848e-01     5.000000e-01     2.042650e-04         2.043068e-04         
9.260000e+01   -7.810468e-02    9.967398e-01     4.997953e-01     -7.690726e-02    9.970383e-01     5.000000e-01     2.047071e-04         2.047490e-04         
9.280000e+01   1.214712e-01     9.923883e-01     4.997949e-01     1.227067e-01     9.924430e-01     5.000000e-01     2.051491e-04         2.051912e-04         
9.300000e+01   3.162043e-01     9.484744e-01     4.997944e-01     3.174287e-01     9.482821e-01     5.000000e-01     2.055911e-04         2.056334e-04         
9.320000e+01   4.983316e-01     8.667489e-01     4.997940e-01     4.994958e-01     8.663163e-01     5.000000e-01     2.060332e-04         2.060756e-04         
9.340000e+01   6.605923e-01     7.504698e-01     4.997935e-01     6.616497e-01     7.498131e-01     5.000000e-01     2.064752e-04         2.065179e-04         
9.360000e+01   7.965178e-01     6.042728e-01     4.997931e-01     7.974256e-01     6.034173e-01     5.000000e-01     2.069173e-04         2.069601e-04         
9.380000e+01   9.006894e-01     4.339861e-01     4.997926e-01     9.014107e-01     4.329651e-01     5.000000e-01     2.073593e-04         2.074023e-04         
9.400000e+01   9.689542e-01     2.463983e-01     4.997922e-01     9.694594e-01     2.452520e-01     5.000000e-01     2.078013e-04         2.078445e-04         
9.420000e+01   9.985909e-01     4.898788e-02     4.997918e-01     9.988588e-01     4.776143e-02     5.000000e-01     2.082434e-04         2.082868e-04         
9.440000e+01   9.884179e-01     -1.503753e-01    4.997913e-01     9.884368e-01     -1.516332e-01    5.000000e-01     2.086854e-04         2.087290e-04         
9.460000e+01   9.388408e-01     -3.437435e-01    4.997909e-01     9.386090e-01     -3.449827e-01    5.000000e-01     2.091275e-04         2.091712e-04         
9.480000e+01   8.518362e-01     -5.234080e-01    4.997904e-01     8.513619e-01     -5.245789e-01    5.000000e-01     2.095695e-04         2.096134e-04         
9.500000e+01   7.308726e-01     -6.822062e-01    4.997900e-01     7.301736e-01     -6.832617e-01    5.000000e-01     2.100115e-04         2.100556e-04         
9.520000e+01   5.807722e-01     -8.138075e-01    4.997895e-01     5.798756e-01     -8.147051e-01    5.000000e-01     2.104536e-04         2.104979e-04         
9.540000e+01   4.075191e-01     -9.129657e-01    4.997891e-01     4.064597e-01     -9.136687e-01    5.000000e-01     2.108956e-04         2.109401e-04         
9.560000e+01   2.180200e-01     -9.757277e-01    4.997887e-01     2.168397e-01     -9.762072e-01    5.000000e-01     2.113376e-04         2.113823e-04         
9.580000e+01   1.982957e-02     -9.995915e-01    4.997882e-01     1.857487e-02     -9.998275e-01    5.000000e-01     2.117797e-04         2.118245e-04         
9.600000e+01   -1.791512e-01    -9.836058e-01    4.997878e-01     -1.804304e-01    -9.835877e-01    5.000000e-01     2.122217e-04         2.122668e-04         
9.620000e+01   -3.709898e-01    -9.284079e-01    4.997873e-01     -3.722426e-01    -9.281355e-01    5.000000e-01     2.126637e-04         2.127090e-04         
9.640000e+01   -5.480385e-01    -8.361983e-01    4.997869e-01     -5.492146e-01    -8.356814e-01    5.000000e-01     2.131058e-04         2.131512e-04         
9.660000e+01   -7.032390e-01    -7.106531e-01    4.997865e-01     -7.042911e-01    -7.099113e-01    5.000000e-01     2.135478e-04         2.135934e-04         
9.680000e+01   -8.304042e-01    -5.567773e-01    4.997860e-01     -8.312898e-01    -5.558393e-01    5.000000e-01     2.139898e-04         2.140356e-04         
9.700000e+01   -9.244645e-01    -3.807052e-01    4.997856e-01     -9.251475e-01    -3.796077e-01    5.000000e-01     2.144319e-04         2.144779e-04         
9.720000e+01   -9.816703e-01    -1.894562e-01    4.997851e-01     -9.821226e-01    -1.882424e-01    5.000000e-01     2.148739e-04         2.149201e-04         
9.740000e+01   -9.997410e-01    9.345427e-03     4.997847e-01     -9.999435e-01    1.062754e-02     5.000000e-01     2.153159e-04         2.153623e-04         
9.760000e+01   -9.779562e-01    2.077743e-01     4.997842e-01     -9.778999e-01    2.090738e-01     5.000000e-01     2.157580e-04         2.158045e-04         
9.780000e+01   -9.171844e-01    3.979200e-01     4.997838e-01     -9.168704e-01    3.991850e-01     5.000000e-01     2.162000e-04         2.162468e-04         
9.800000e+01   -8.198484e-01    5.722021e-01     4.997834e-01     -8.192882e-01    5.733819e-01     5.000000e-01     2.166420e-04         2.166890e-04         
9.820000e+01   -6.898286e-01    7.236728e-01     4.997829e-01     -6.890436e-01    7.247199e-01     5.000000e-01     2.170841e-04         2.171312e-04         
9.840000e+01   -5.323084e-01    8.462935e-01     4.997825e-01     -5.313290e-01    8.471655e-01     5.000000e-01     2.175261e-04         2.175734e-04         
9.860000e+01   -3.535674e-01    9.351760e-01     4.997820e-01     -3.524320e-01    9.358374e-01     5.000000e-01     2.179681e-04         2.180156e-04         
9.880000e+01   -1.607313e-01    9.867769e-01     4.997816e-01     -1.594846e-01    9.872004e-01     5.000000e-01     2.184102e-04         2.184579e-04         
9.900000e+01   3.851226e-02     9.990391e-01     4.997811e-01     3.982088e-02     9.992068e-01     5.000000e-01     2.188522e-04         2.189001e-04         
9.920000e+01   2.362203e-01     9.714738e-01     4.997807e-01     2.375389e-01     9.713780e-01     5.000000e-01     2.192942e-04         2.193423e-04         
9.940000e+01   4.245111e-01     9.051800e-01     4.997803e-01     4.257869e-01     9.048235e-01     5.000000e-01     2.197362e-04         2.197845e-04         
9.960000e+01   5.958783e-01     8.028005e-01     4.997798e-01     5.970602e-01     8.021964e-01     5.000000e-01     2.201783e-04         2.202268e-04         
9.980000e+01   7.434902e-01     6.684169e-01     4.997794e-01     7.445306e-01     6.675884e-01     5.000000e-01     2.206203e-04         2.206690e-04         
1.000000e+02   8.614621e-01     5.073864e-01     4.997789e-01     8.623189e-01     5.063656e-01     5.000000e-01     2.210623e-04         2.211112e-04         
